timestep,avg_reward,avg_length,success_rate
102000,61.661972,230.84,13.0
103000,64.26997,229.4,14.000000000000002
104000,61.62198,230.6,13.0
105000,64.02097,230.05,13.0
106000,67.59496,228.55,14.000000000000002
107000,68.51497,229.53,14.000000000000002
108000,67.812965,229.53,14.000000000000002
109000,67.89896,229.53,14.000000000000002
110000,70.55896,228.89,15.0
111000,68.037964,230.48,14.000000000000002
112000,71.81096,227.95,16.0
113000,72.71496,227.95,16.0
114000,69.94396,229.44,15.0
115000,70.64597,229.44,15.0
116000,72.04397,229.44,15.0
117000,70.96996,230.7,14.000000000000002
118000,70.02697,232.71,13.0
119000,69.22497,232.71,13.0
120000,69.78797,231.02,13.0
121000,66.26898,234.25,11.0
122000,64.74797,236.32,10.0
123000,62.54998,237.48,9.0
124000,61.991993,237.48,9.0
125000,60.10099,238.45,8.0
126000,65.514984,234.79,10.0
127000,62.742985,236.23,9.0
128000,62.708984,236.23,9.0
129000,60.128975,238.37,8.0
130000,56.600986,239.87,7.000000000000001
131000,57.470997,239.87,7.000000000000001
132000,56.11898,241.03,6.0
133000,59.77597,240.9,7.000000000000001
134000,58.628983,240.27,7.000000000000001
135000,60.94197,239.5,8.0
136000,58.49397,240.98,7.000000000000001
137000,64.392975,238.15,9.0
138000,63.994957,238.15,9.0
139000,67.21596,237.22,10.0
140000,68.70994,237.22,10.0
141000,68.42394,237.22,10.0
142000,70.41193,236.58,11.0
143000,70.35192,236.58,11.0
144000,67.719925,238.72,10.0
145000,67.791916,238.72,10.0
146000,68.453926,237.84,11.0
147000,69.704926,236.89,12.0
148000,69.66892,236.89,12.0
149000,71.098915,236.89,12.0
150000,65.89493,240.55,10.0
151000,68.97593,238.68,12.0
152000,72.51492,237.89,13.0
153000,74.60092,236.47,14.000000000000002
154000,73.4689,236.47,14.000000000000002
155000,73.30691,236.47,14.000000000000002
156000,70.885925,236.6,13.0
157000,73.835915,235.04,14.000000000000002
158000,71.96692,236.31,13.0
159000,71.58791,235.46,13.0
160000,69.854904,236.51,12.0
161000,65.813896,239.34,10.0
162000,66.909904,239.34,10.0
163000,63.7249,240.27,9.0
164000,63.092907,240.27,9.0
165000,62.8709,240.27,9.0
166000,61.006893,240.91,8.0
167000,62.94491,240.03,9.0
168000,64.783905,239.0,10.0
169000,70.11589,235.4,12.0
170000,68.46789,236.28,11.0
171000,66.60089,237.23,10.0
172000,65.72889,237.23,10.0
173000,65.78689,237.23,10.0
174000,62.110897,238.59,9.0
175000,61.81989,239.1,8.0
176000,58.8069,239.89,7.000000000000001
177000,56.386906,241.31,6.0
178000,58.72489,241.31,6.0
179000,57.930904,241.31,6.0
180000,56.8249,241.31,6.0
181000,54.932907,242.87,5.0
182000,55.21291,242.87,5.0
183000,54.89492,242.87,5.0
184000,54.47592,243.38,5.0
185000,56.120922,241.43,6.0
186000,54.64893,241.43,6.0
187000,52.630928,241.43,6.0
188000,54.14294,239.97,7.000000000000001
189000,54.56294,239.97,7.000000000000001
190000,55.36095,238.59,8.0
191000,63.467945,234.08,11.0
192000,61.60896,235.11,10.0
193000,59.396954,238.11,9.0
194000,59.852955,238.11,9.0
195000,65.32995,235.58,11.0
196000,66.84295,234.79,12.0
197000,73.93095,230.97,14.000000000000002
198000,77.02595,229.48,15.0
199000,76.957954,229.48,15.0
200000,81.44293,225.33,17.0
